batch_id,time_step_min,reaction_conversion_pct,time_to_endpoint_min
8,0,0.0,216.0
8,1,0.0,216.0
8,2,0.0,216.0
8,3,0.0,216.0
8,4,0.0,216.0
8,5,0.0,216.0
8,6,0.0,216.0
8,7,0.0,216.0
8,8,0.0,216.0
8,9,0.0,216.0
8,10,0.0,216.0
8,11,0.0,216.0
8,12,0.0,216.0
8,13,0.0,216.0
8,14,0.0,216.0
8,15,0.0,216.0
8,16,0.0,216.0
8,17,0.0,216.0
8,18,0.0,216.0
8,19,0.0,216.0
8,20,0.0,216.0
8,21,0.0,216.0
8,22,0.0,216.0
8,23,0.0,216.0
8,24,0.0,216.0
8,25,0.0,216.0
8,26,0.0,216.0
8,27,0.0,216.0
8,28,0.0,216.0
8,29,0.0,216.0
8,30,0.0,216.0
8,31,0.0,216.0
8,32,0.0,216.0
8,33,0.0,216.0
8,34,0.0,216.0
8,35,0.0,216.0
8,36,0.0,216.0
8,37,0.0,216.0
8,38,0.0,216.0
8,39,0.0,216.0
8,40,0.0,216.0
8,41,0.0,216.0
8,42,0.0,216.0
8,43,0.0,216.0
8,44,0.0,216.0
8,45,0.0,216.0
8,46,0.0,216.0
8,47,0.0,216.0
8,48,0.0,216.0
8,49,0.0,216.0
8,50,0.0,216.0
8,51,0.0,216.0
8,52,0.0,216.0
8,53,0.0,216.0
8,54,0.0,216.0
8,55,0.0,216.0
8,56,0.0,216.0
8,57,0.0,216.0
8,58,0.0,216.0
8,59,0.0,216.0
8,60,0.0,216.0
8,61,0.0,216.0
8,62,0.0,216.0
8,63,0.0,216.0
8,64,0.0,216.0
8,65,0.0,216.0
8,66,0.0,216.0
8,67,0.0,216.0
8,68,0.0,216.0
8,69,0.0,216.0
8,70,0.0,216.0
8,71,0.0,216.0
8,72,0.0,216.0
8,73,0.0,216.0
8,74,0.0,216.0
8,75,0.0,216.0
8,76,0.0,216.0
8,77,0.0,216.0
8,78,0.0,216.0
8,79,0.0,216.0
8,80,0.0,216.0
8,81,0.0,216.0
8,82,0.0,216.0
8,83,0.0,216.0
8,84,0.0,216.0
8,85,0.0,216.0
8,86,0.0,216.0
8,87,0.0,216.0
8,88,0.0,216.0
8,89,0.0,216.0
8,90,0.0,216.0
8,91,0.0,216.0
8,92,0.0,216.0
8,93,0.0,216.0
8,94,0.0,216.0
8,95,0.0,216.0
8,96,0.0,216.0
8,97,0.0,216.0
8,98,0.0,216.0
8,99,0.0,216.0
8,100,0.0,216.0
8,101,0.0,216.0
8,102,0.0,216.0
8,103,0.0,216.0
8,104,0.0,216.0
8,105,0.0,216.0
8,106,0.0,216.0
8,107,0.0,216.0
8,108,0.0,216.0
8,109,0.0,216.0
8,110,0.0,216.0
8,111,0.0,216.0
8,112,0.0,216.0
8,113,0.0,216.0
8,114,0.0,216.0
8,115,0.0,216.0
8,116,0.0,216.0
8,117,0.0,216.0
8,118,0.0,216.0
8,119,0.0,216.0
8,120,0.0,216.0
8,121,0.0,216.0
8,122,0.0,216.0
8,123,0.0,216.0
8,124,0.0,216.0
8,125,0.0,216.0
8,126,0.0,216.0
8,127,0.0,216.0
8,128,0.0,216.0
8,129,0.0,216.0
8,130,0.0,216.0
8,131,0.0,216.0
8,132,0.0,216.0
8,133,0.0,216.0
8,134,0.0,216.0
8,135,0.0,216.0
8,136,0.2715,216.0
8,137,0.7215,216.0
8,138,1.2921,216.0
8,139,1.9785,216.0
8,140,2.7236,216.0
8,141,3.533,216.0
8,142,4.5011,216.0
8,143,5.6944,216.0
8,144,6.9669,216.0
8,145,8.2397,216.0
8,146,9.5123,216.0
8,147,10.7849,216.0
8,148,12.0576,216.0
8,149,13.3302,216.0
8,150,14.6028,216.0
8,151,15.8755,216.0
8,152,17.1481,216.0
8,153,18.4207,216.0
8,154,19.6934,216.0
8,155,20.966,216.0
8,156,22.2387,216.0
8,157,23.5113,216.0
8,158,24.7839,216.0
8,159,26.0566,216.0
8,160,27.3292,216.0
8,161,28.6018,216.0
8,162,29.8745,216.0
8,163,31.1471,216.0
8,164,32.4197,216.0
8,165,33.6924,216.0
8,166,34.965,216.0
8,167,36.2377,216.0
8,168,37.5103,216.0
8,169,38.7829,216.0
8,170,40.0556,216.0
8,171,41.3282,216.0
8,172,42.6008,216.0
8,173,43.8735,216.0
8,174,45.1461,216.0
8,175,46.4188,216.0
8,176,47.6914,216.0
8,177,48.964,216.0
8,178,50.2367,216.0
8,179,51.5093,216.0
8,180,52.7819,216.0
8,181,54.0546,216.0
8,182,55.3272,216.0
8,183,56.5998,216.0
8,184,57.8725,216.0
8,185,59.1451,216.0
8,186,60.4178,216.0
8,187,61.6904,216.0
8,188,62.963,216.0
8,189,64.2357,216.0
8,190,65.5083,216.0
8,191,66.7809,216.0
8,192,68.0536,216.0
8,193,69.3262,216.0
8,194,70.5988,216.0
8,195,71.8715,216.0
8,196,73.1441,216.0
8,197,74.4168,216.0
8,198,75.6894,216.0
8,199,76.962,216.0
8,200,78.2347,216.0
8,201,79.5073,216.0
8,202,80.7799,216.0
8,203,82.0526,216.0
8,204,83.3252,216.0
8,205,84.5979,216.0
8,206,85.8705,216.0
8,207,87.1431,216.0
8,208,88.4158,216.0
8,209,89.6884,216.0
8,210,90.961,216.0
8,211,92.2337,216.0
8,212,93.5063,216.0
8,213,94.7789,216.0
8,214,96.0516,216.0
8,215,97.3242,216.0
8,216,98.4437,216.0
8,217,99.236,216.0
8,218,99.6721,216.0
8,219,99.8583,216.0
8,220,99.9316,216.0
8,221,99.9622,216.0
8,222,99.9765,216.0
8,223,99.9838,216.0
8,224,99.9878,216.0
8,225,99.9878,216.0
8,226,99.9882,216.0
8,227,99.989,216.0
8,228,99.9902,216.0
8,229,99.9915,216.0
8,230,99.993,216.0
8,231,99.9944,216.0
8,232,99.9958,216.0
8,233,99.9969,216.0
8,234,99.9979,216.0
8,235,99.9986,216.0
8,236,99.9991,216.0
8,237,99.9995,216.0
8,238,99.9997,216.0
8,239,99.9999,216.0
8,240,99.9999,216.0
8,241,100.0,216.0
8,242,100.0,216.0
8,243,100.0,216.0
8,244,100.0,216.0
8,245,100.0,216.0
8,246,100.0,216.0
8,247,100.0,216.0
8,248,100.0,216.0
8,249,100.0,216.0
8,250,100.0,216.0
8,251,100.0,216.0
8,252,100.0,216.0
8,253,100.0,216.0
8,254,100.0,216.0
8,255,100.0,216.0
8,256,100.0,216.0
8,257,100.0,216.0
8,258,100.0,216.0
8,259,100.0,216.0
8,260,100.0,216.0
8,261,100.0,216.0
8,262,100.0,216.0
8,263,100.0,216.0
8,264,100.0,216.0
8,265,100.0,216.0
8,266,100.0,216.0
8,267,100.0,216.0
8,268,100.0,216.0
8,269,100.0,216.0
8,270,100.0,216.0
8,271,100.0,216.0
8,272,100.0,216.0
8,273,100.0,216.0
8,274,100.0,216.0
8,275,100.0,216.0
8,276,100.0,216.0
8,277,100.0,216.0
8,278,100.0,216.0
8,279,100.0,216.0
8,280,100.0,216.0
8,281,100.0,216.0
8,282,100.0,216.0
8,283,100.0,216.0
8,284,100.0,216.0
8,285,100.0,216.0
8,286,100.0,216.0
8,287,100.0,216.0
8,288,100.0,216.0
8,289,100.0,216.0
8,290,100.0,216.0
8,291,100.0,216.0
8,292,100.0,216.0
8,293,100.0,216.0
8,294,100.0,216.0
8,295,100.0,216.0
8,296,100.0,216.0
8,297,100.0,216.0
8,298,100.0,216.0
8,299,100.0,216.0
8,300,100.0,216.0
8,301,100.0,216.0
8,302,100.0,216.0
8,303,100.0,216.0
8,304,100.0,216.0
8,305,100.0,216.0
8,306,100.0,216.0
8,307,100.0,216.0
8,308,100.0,216.0
8,309,100.0,216.0
8,310,100.0,216.0
8,311,100.0,216.0
8,312,100.0,216.0
8,313,100.0,216.0
8,314,100.0,216.0
8,315,100.0,216.0
8,316,100.0,216.0
8,317,100.0,216.0
8,318,100.0,216.0
8,319,100.0,216.0
8,320,100.0,216.0
8,321,100.0,216.0
8,322,100.0,216.0
8,323,100.0,216.0
8,324,100.0,216.0
8,325,100.0,216.0
8,326,100.0,216.0
8,327,100.0,216.0
8,328,100.0,216.0
8,329,100.0,216.0
