batch_id,time_step_min,reaction_conversion_pct,time_to_endpoint_min
102,0,0.0,224.0
102,1,0.0,224.0
102,2,0.0,224.0
102,3,0.0,224.0
102,4,0.0,224.0
102,5,0.0,224.0
102,6,0.0,224.0
102,7,0.0,224.0
102,8,0.0,224.0
102,9,0.0,224.0
102,10,0.0,224.0
102,11,0.0,224.0
102,12,0.0,224.0
102,13,0.0,224.0
102,14,0.0,224.0
102,15,0.0,224.0
102,16,0.0,224.0
102,17,0.0,224.0
102,18,0.0,224.0
102,19,0.0,224.0
102,20,0.0,224.0
102,21,0.0,224.0
102,22,0.0,224.0
102,23,0.0,224.0
102,24,0.0,224.0
102,25,0.0,224.0
102,26,0.0,224.0
102,27,0.0,224.0
102,28,0.0,224.0
102,29,0.0,224.0
102,30,0.0,224.0
102,31,0.0,224.0
102,32,0.0,224.0
102,33,0.0,224.0
102,34,0.0,224.0
102,35,0.0,224.0
102,36,0.0,224.0
102,37,0.0,224.0
102,38,0.0,224.0
102,39,0.0,224.0
102,40,0.0,224.0
102,41,0.0,224.0
102,42,0.0,224.0
102,43,0.0,224.0
102,44,0.0,224.0
102,45,0.0,224.0
102,46,0.0,224.0
102,47,0.0,224.0
102,48,0.0,224.0
102,49,0.0,224.0
102,50,0.0,224.0
102,51,0.0,224.0
102,52,0.0,224.0
102,53,0.0,224.0
102,54,0.0,224.0
102,55,0.0,224.0
102,56,0.0,224.0
102,57,0.0,224.0
102,58,0.0,224.0
102,59,0.0,224.0
102,60,0.0,224.0
102,61,0.0,224.0
102,62,0.0,224.0
102,63,0.0,224.0
102,64,0.0,224.0
102,65,0.0,224.0
102,66,0.0,224.0
102,67,0.0,224.0
102,68,0.0,224.0
102,69,0.0,224.0
102,70,0.0,224.0
102,71,0.0,224.0
102,72,0.0,224.0
102,73,0.0,224.0
102,74,0.0,224.0
102,75,0.0,224.0
102,76,0.0,224.0
102,77,0.0,224.0
102,78,0.0,224.0
102,79,0.0,224.0
102,80,0.0,224.0
102,81,0.0,224.0
102,82,0.0,224.0
102,83,0.0,224.0
102,84,0.0,224.0
102,85,0.0,224.0
102,86,0.0,224.0
102,87,0.0,224.0
102,88,0.0,224.0
102,89,0.0,224.0
102,90,0.0,224.0
102,91,0.0,224.0
102,92,0.0,224.0
102,93,0.0,224.0
102,94,0.0,224.0
102,95,0.0,224.0
102,96,0.0,224.0
102,97,0.0,224.0
102,98,0.0,224.0
102,99,0.0,224.0
102,100,0.0,224.0
102,101,0.0,224.0
102,102,0.0,224.0
102,103,0.0,224.0
102,104,0.0,224.0
102,105,0.0,224.0
102,106,0.0,224.0
102,107,0.0,224.0
102,108,0.0,224.0
102,109,0.0,224.0
102,110,0.0,224.0
102,111,0.0,224.0
102,112,0.0,224.0
102,113,0.0,224.0
102,114,0.0,224.0
102,115,0.0,224.0
102,116,0.0,224.0
102,117,0.0,224.0
102,118,0.0,224.0
102,119,0.0,224.0
102,120,0.0,224.0
102,121,0.0,224.0
102,122,0.0,224.0
102,123,0.0,224.0
102,124,0.0,224.0
102,125,0.0,224.0
102,126,0.0,224.0
102,127,0.0,224.0
102,128,0.0,224.0
102,129,0.0,224.0
102,130,0.0,224.0
102,131,0.0,224.0
102,132,0.0,224.0
102,133,0.0,224.0
102,134,0.0,224.0
102,135,0.0,224.0
102,136,0.3375,224.0
102,137,0.8255,224.0
102,138,1.4041,224.0
102,139,2.0595,224.0
102,140,2.7912,224.0
102,141,3.5632,224.0
102,142,4.3761,224.0
102,143,5.2834,224.0
102,144,6.3179,224.0
102,145,7.421,224.0
102,146,8.5272,224.0
102,147,9.6355,224.0
102,148,10.746,224.0
102,149,11.8585,224.0
102,150,12.9729,224.0
102,151,14.0891,224.0
102,152,15.207,224.0
102,153,16.3264,224.0
102,154,17.4474,224.0
102,155,18.5699,224.0
102,156,19.6937,224.0
102,157,20.8189,224.0
102,158,21.9453,224.0
102,159,23.073,224.0
102,160,24.2019,224.0
102,161,25.3319,224.0
102,162,26.463,224.0
102,163,27.5953,224.0
102,164,28.7285,224.0
102,165,29.8628,224.0
102,166,30.9981,224.0
102,167,32.1343,224.0
102,168,33.2714,224.0
102,169,34.4095,224.0
102,170,35.5484,224.0
102,171,36.6882,224.0
102,172,37.8289,224.0
102,173,38.9704,224.0
102,174,40.1127,224.0
102,175,41.2557,224.0
102,176,42.3996,224.0
102,177,43.5442,224.0
102,178,44.6895,224.0
102,179,45.8356,224.0
102,180,46.9824,224.0
102,181,48.1299,224.0
102,182,49.278,224.0
102,183,50.4269,224.0
102,184,51.5764,224.0
102,185,52.7265,224.0
102,186,53.8773,224.0
102,187,55.0287,224.0
102,188,56.1807,224.0
102,189,57.3334,224.0
102,190,58.4866,224.0
102,191,59.6404,224.0
102,192,60.7948,224.0
102,193,61.9498,224.0
102,194,63.1053,224.0
102,195,64.2614,224.0
102,196,65.4181,224.0
102,197,66.5752,224.0
102,198,67.733,224.0
102,199,68.8912,224.0
102,200,70.0499,224.0
102,201,71.2092,224.0
102,202,72.369,224.0
102,203,73.5292,224.0
102,204,74.69,224.0
102,205,75.8512,224.0
102,206,77.0129,224.0
102,207,78.1751,224.0
102,208,79.3378,224.0
102,209,80.5009,224.0
102,210,81.6645,224.0
102,211,82.8285,224.0
102,212,83.993,224.0
102,213,85.158,224.0
102,214,86.3233,224.0
102,215,87.4891,224.0
102,216,88.6553,224.0
102,217,89.822,224.0
102,218,90.989,224.0
102,219,92.1565,224.0
102,220,93.3244,224.0
102,221,94.4927,224.0
102,222,95.6614,224.0
102,223,96.8305,224.0
102,224,98.0,224.0
102,225,98.0,224.0
102,226,98.069,224.0
102,227,98.2021,224.0
102,228,98.3881,224.0
102,229,98.6105,224.0
102,230,98.85,224.0
102,231,99.088,224.0
102,232,99.3081,224.0
102,233,99.499,224.0
102,234,99.6545,224.0
102,235,99.7736,224.0
102,236,99.8595,224.0
102,237,99.9176,224.0
102,238,99.9546,224.0
102,239,99.9765,224.0
102,240,99.9887,224.0
102,241,99.9949,224.0
102,242,99.9979,224.0
102,243,99.9992,224.0
102,244,99.9997,224.0
102,245,99.9999,224.0
102,246,100.0,224.0
102,247,100.0,224.0
102,248,100.0,224.0
102,249,100.0,224.0
102,250,100.0,224.0
102,251,100.0,224.0
102,252,100.0,224.0
102,253,100.0,224.0
102,254,100.0,224.0
102,255,100.0,224.0
102,256,100.0,224.0
102,257,100.0,224.0
102,258,100.0,224.0
102,259,100.0,224.0
102,260,100.0,224.0
102,261,100.0,224.0
102,262,100.0,224.0
102,263,100.0,224.0
102,264,100.0,224.0
102,265,100.0,224.0
102,266,100.0,224.0
102,267,100.0,224.0
102,268,100.0,224.0
102,269,100.0,224.0
102,270,100.0,224.0
102,271,100.0,224.0
102,272,100.0,224.0
102,273,100.0,224.0
102,274,100.0,224.0
102,275,100.0,224.0
102,276,100.0,224.0
102,277,100.0,224.0
102,278,100.0,224.0
102,279,100.0,224.0
102,280,100.0,224.0
102,281,100.0,224.0
102,282,100.0,224.0
102,283,100.0,224.0
102,284,100.0,224.0
102,285,100.0,224.0
102,286,100.0,224.0
102,287,100.0,224.0
102,288,100.0,224.0
102,289,100.0,224.0
102,290,100.0,224.0
102,291,100.0,224.0
102,292,100.0,224.0
102,293,100.0,224.0
102,294,100.0,224.0
102,295,100.0,224.0
102,296,100.0,224.0
102,297,100.0,224.0
102,298,100.0,224.0
102,299,100.0,224.0
102,300,100.0,224.0
102,301,100.0,224.0
102,302,100.0,224.0
102,303,100.0,224.0
102,304,100.0,224.0
102,305,100.0,224.0
102,306,100.0,224.0
102,307,100.0,224.0
102,308,100.0,224.0
102,309,100.0,224.0
102,310,100.0,224.0
102,311,100.0,224.0
102,312,100.0,224.0
102,313,100.0,224.0
102,314,100.0,224.0
102,315,100.0,224.0
102,316,100.0,224.0
102,317,100.0,224.0
102,318,100.0,224.0
102,319,100.0,224.0
102,320,100.0,224.0
102,321,100.0,224.0
102,322,100.0,224.0
102,323,100.0,224.0
102,324,100.0,224.0
102,325,100.0,224.0
102,326,100.0,224.0
102,327,100.0,224.0
102,328,100.0,224.0
102,329,100.0,224.0
