batch_id,time_step_min,reaction_conversion_pct,time_to_endpoint_min
73,0,0.0,208.0
73,1,0.0,208.0
73,2,0.0,208.0
73,3,0.0,208.0
73,4,0.0,208.0
73,5,0.0,208.0
73,6,0.0,208.0
73,7,0.0,208.0
73,8,0.0,208.0
73,9,0.0,208.0
73,10,0.0,208.0
73,11,0.0,208.0
73,12,0.0,208.0
73,13,0.0,208.0
73,14,0.0,208.0
73,15,0.0,208.0
73,16,0.0,208.0
73,17,0.0,208.0
73,18,0.0,208.0
73,19,0.0,208.0
73,20,0.0,208.0
73,21,0.0,208.0
73,22,0.0,208.0
73,23,0.0,208.0
73,24,0.0,208.0
73,25,0.0,208.0
73,26,0.0,208.0
73,27,0.0,208.0
73,28,0.0,208.0
73,29,0.0,208.0
73,30,0.0,208.0
73,31,0.0,208.0
73,32,0.0,208.0
73,33,0.0,208.0
73,34,0.0,208.0
73,35,0.0,208.0
73,36,0.0,208.0
73,37,0.0,208.0
73,38,0.0,208.0
73,39,0.0,208.0
73,40,0.0,208.0
73,41,0.0,208.0
73,42,0.0,208.0
73,43,0.0,208.0
73,44,0.0,208.0
73,45,0.0,208.0
73,46,0.0,208.0
73,47,0.0,208.0
73,48,0.0,208.0
73,49,0.0,208.0
73,50,0.0,208.0
73,51,0.0,208.0
73,52,0.0,208.0
73,53,0.0,208.0
73,54,0.0,208.0
73,55,0.0,208.0
73,56,0.0,208.0
73,57,0.0,208.0
73,58,0.0,208.0
73,59,0.0,208.0
73,60,0.0,208.0
73,61,0.0,208.0
73,62,0.0,208.0
73,63,0.0,208.0
73,64,0.0,208.0
73,65,0.0,208.0
73,66,0.0,208.0
73,67,0.0,208.0
73,68,0.0,208.0
73,69,0.0,208.0
73,70,0.0,208.0
73,71,0.0,208.0
73,72,0.0,208.0
73,73,0.0,208.0
73,74,0.0,208.0
73,75,0.0,208.0
73,76,0.0,208.0
73,77,0.0,208.0
73,78,0.0,208.0
73,79,0.0,208.0
73,80,0.0,208.0
73,81,0.0,208.0
73,82,0.0,208.0
73,83,0.0,208.0
73,84,0.0,208.0
