batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
12,0,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,1,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,2,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,3,1,99.322,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
12,4,1,99.322,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
12,5,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,6,1,99.322,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
12,7,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,8,1,99.322,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
12,9,1,99.322,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
12,10,1,99.322,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
12,11,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,12,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,13,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,14,1,99.322,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
12,15,2,99.322,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
12,16,2,99.322,88.6,24.6,24.7,-0.1,0.0,0.92,0.0,0.0,,NONE
12,17,2,99.322,177.2,24.6,24.6,0.0,0.0,0.92,0.0,0.0,,NONE
12,18,2,99.322,265.8,24.9,24.7,0.2,0.0,0.95,0.0,0.0,,NONE
12,19,2,99.322,354.5,24.8,24.7,0.1,0.0,0.96,0.0,0.0,,NONE
12,20,2,99.322,443.1,24.8,24.7,0.1,0.0,0.94,0.0,0.0,,NONE
12,21,2,99.322,531.7,24.9,24.7,0.2,0.0,0.95,0.0,0.0,,NONE
12,22,2,99.322,620.3,25.1,24.7,0.4,0.0,0.93,0.0,0.0,,NONE
12,23,2,99.322,708.9,25.0,24.7,0.3,0.0,0.95,0.0,0.0,,NONE
12,24,2,99.322,797.5,25.1,24.8,0.3,0.0,0.96,0.0,0.0,,NONE
12,25,2,99.322,886.1,25.2,24.7,0.5,146.1,0.97,0.0,0.0,,NONE
12,26,2,99.322,974.8,25.0,24.7,0.3,143.6,0.98,0.0,0.0,,NONE
12,27,2,99.322,1063.4,25.0,24.5,0.5,144.7,0.97,0.0,0.0,,NONE
12,28,2,99.322,1152.0,25.0,24.6,0.4,144.6,0.94,0.0,0.0,,NONE
12,29,2,99.322,1240.6,25.2,24.6,0.6,146.6,0.96,0.0,0.0,,NONE
12,30,2,99.322,1329.2,25.3,24.6,0.7,148.0,0.97,0.0,0.0,,NONE
12,31,2,99.322,1417.8,25.1,24.7,0.4,146.3,0.98,0.0,0.0,,NONE
12,32,2,99.322,1506.4,25.2,24.6,0.6,146.1,1.01,0.0,0.0,,NONE
12,33,2,99.322,1595.0,25.1,24.7,0.4,147.2,0.99,0.0,0.0,,NONE
12,34,2,99.322,1683.7,25.2,24.7,0.5,149.3,1.03,0.0,0.0,,NONE
12,35,2,99.322,1772.3,25.2,24.7,0.5,147.8,1.04,0.0,0.0,,NONE
12,36,2,99.322,1860.9,25.3,24.8,0.5,150.8,1.01,0.0,0.0,,NONE
12,37,2,99.322,1949.5,25.1,24.9,0.2,150.8,1.04,0.0,0.0,,NONE
12,38,2,99.322,2038.1,25.2,24.9,0.3,151.6,1.04,0.0,0.0,,NONE
12,39,2,99.322,2126.7,25.2,24.9,0.3,151.3,1.01,0.0,0.0,,NONE
12,40,2,99.322,2215.3,25.2,24.9,0.3,152.2,0.99,0.0,0.0,,NONE
12,41,2,99.322,2304.0,24.9,25.0,-0.1,152.1,1.02,0.0,0.0,,NONE
12,42,2,99.322,2392.6,25.1,25.2,-0.1,152.7,1.04,0.0,0.0,,NONE
