batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
17,0,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,1,1,99.315,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
17,2,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,3,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,4,1,99.315,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
17,5,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,6,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,7,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,8,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,9,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,10,1,99.315,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
17,11,1,99.315,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
17,12,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,13,1,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,14,1,99.315,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
17,15,2,99.315,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
17,16,2,99.315,88.6,24.8,24.9,-0.1,0.0,1.0,0.0,0.0,,NONE
17,17,2,99.315,177.2,24.9,24.8,0.1,0.0,1.02,0.0,0.0,,NONE
17,18,2,99.315,265.8,24.8,24.8,0.0,0.0,1.03,0.0,0.0,,NONE
17,19,2,99.315,354.5,24.9,24.8,0.1,0.0,1.02,0.0,0.0,,NONE
17,20,2,99.315,443.1,25.0,24.9,0.1,0.0,1.04,0.0,0.0,,NONE
17,21,2,99.315,531.7,25.1,24.8,0.3,0.0,1.04,0.0,0.0,,NONE
17,22,2,99.315,620.3,24.9,24.7,0.2,0.0,1.02,0.0,0.0,,NONE
17,23,2,99.315,708.9,24.9,24.8,0.1,0.0,0.99,0.0,0.0,,NONE
17,24,2,99.315,797.5,25.0,24.8,0.2,0.0,0.97,0.0,0.0,,NONE
17,25,2,99.315,886.1,25.0,24.8,0.2,149.1,0.93,0.0,0.0,,NONE
17,26,2,99.315,974.8,25.1,24.8,0.3,149.7,0.98,0.0,0.0,,NONE
17,27,2,99.315,1063.4,25.1,24.9,0.2,149.5,0.98,0.0,0.0,,NONE
17,28,2,99.315,1152.0,25.1,25.0,0.1,150.0,1.0,0.0,0.0,,NONE
17,29,2,99.315,1240.6,25.0,25.0,0.0,149.4,0.98,0.0,0.0,,NONE
17,30,2,99.315,1329.2,25.0,24.9,0.1,149.0,0.99,0.0,0.0,,NONE
17,31,2,99.315,1417.8,25.1,24.9,0.2,150.4,1.0,0.0,0.0,,NONE
17,32,2,99.315,1506.4,25.0,25.0,0.0,150.6,1.05,0.0,0.0,,NONE
17,33,2,99.315,1595.0,25.0,24.8,0.2,150.3,1.04,0.0,0.0,,NONE
17,34,2,99.315,1683.7,25.0,24.8,0.2,150.0,1.0,0.0,0.0,,NONE
17,35,2,99.315,1772.3,25.0,24.7,0.3,150.2,1.04,0.0,0.0,,NONE
17,36,2,99.315,1860.9,25.0,24.9,0.1,150.3,1.03,0.0,0.0,,NONE
17,37,2,99.315,1949.5,25.0,24.9,0.1,147.9,1.03,0.0,0.0,,NONE
17,38,2,99.315,2038.1,25.1,25.0,0.1,151.6,1.02,0.0,0.0,,NONE
17,39,2,99.315,2126.7,25.1,25.0,0.1,152.5,1.0,0.0,0.0,,NONE
17,40,2,99.315,2215.3,25.1,25.0,0.1,152.8,0.99,0.0,0.0,,NONE
17,41,2,99.315,2304.0,25.0,24.9,0.1,156.3,1.0,0.0,0.0,,NONE
17,42,2,99.315,2392.6,25.1,24.9,0.2,155.8,1.02,0.0,0.0,,NONE
17,43,2,99.315,2481.2,25.1,24.9,0.2,153.5,1.02,0.0,0.0,,NONE
17,44,2,99.315,2569.8,25.2,25.0,0.2,157.5,1.04,0.0,0.0,,NONE
17,45,2,99.315,2658.4,25.2,25.0,0.2,154.7,1.05,0.0,0.0,,NONE
17,46,2,99.315,2747.0,25.2,25.0,0.2,153.9,1.05,0.0,0.0,,NONE
17,47,2,99.315,2835.6,25.1,25.1,0.0,152.5,1.06,0.0,0.0,,NONE
17,48,2,99.315,2924.2,25.2,25.1,0.1,150.5,1.05,0.0,0.0,,NONE
17,49,2,99.315,3012.9,25.2,25.1,0.1,151.0,1.07,0.0,0.0,,NONE
17,50,2,99.315,3101.5,25.2,25.1,0.1,152.7,1.06,0.0,0.0,,NONE
17,51,2,99.315,3190.1,25.2,25.1,0.1,153.5,1.07,0.0,0.0,,NONE
17,52,2,99.315,3278.7,25.3,25.0,0.3,152.1,1.07,0.0,0.0,,NONE
17,53,2,99.315,3367.3,25.1,24.9,0.2,150.8,1.07,0.0,0.0,,NONE
17,54,2,99.315,3455.9,25.2,24.8,0.4,152.1,1.03,0.0,0.0,,NONE
17,55,2,99.315,3544.5,25.2,24.8,0.4,152.9,1.05,0.0,0.0,,NONE
17,56,2,99.315,3633.2,25.3,24.8,0.5,153.1,1.02,0.0,0.0,,NONE
17,57,2,99.315,3721.8,25.3,24.8,0.5,150.3,0.98,0.0,0.0,,NONE
17,58,2,99.315,3810.4,25.2,24.8,0.4,150.9,0.98,0.0,0.0,,NONE
17,59,2,99.315,3899.0,25.2,24.7,0.5,147.1,1.0,0.0,0.0,,NONE
17,60,3,99.315,3899.0,25.3,24.6,0.7,147.9,1.01,0.0,0.0,,NONE
17,61,3,99.315,3899.0,25.3,24.6,0.7,147.2,1.27,0.0,0.0,,NONE
17,62,3,99.315,3899.0,25.3,24.7,0.6,146.1,1.59,0.0,0.0,,NONE
17,63,3,99.315,3899.0,25.5,24.6,0.9,147.8,1.9,0.0,0.0,,NONE
17,64,3,99.315,3899.0,25.4,24.9,0.5,147.2,2.18,0.0,0.0,,NONE
17,65,3,99.315,3899.0,25.2,24.9,0.3,149.0,2.43,0.0,0.0,,NONE
17,66,3,99.315,3899.0,25.2,24.9,0.3,146.4,2.74,0.0,0.0,,NONE
17,67,3,99.315,3899.0,25.2,24.8,0.4,147.6,3.01,0.0,0.0,,NONE
17,68,3,99.315,3899.0,25.2,24.8,0.4,147.7,2.84,0.0,0.0,,NONE
17,69,3,99.315,3899.0,25.2,24.8,0.4,149.8,2.57,0.0,0.0,,NONE
17,70,3,99.315,3899.0,25.1,24.8,0.3,151.8,2.3,0.0,0.0,,NONE
17,71,3,99.315,3899.0,25.2,24.8,0.4,152.3,2.0,0.0,0.0,,NONE
17,72,3,99.315,3899.0,25.1,25.0,0.1,155.3,1.72,0.0,0.0,,NONE
17,73,3,99.315,3899.0,25.0,25.1,-0.1,153.9,1.48,0.0,0.0,,NONE
17,74,3,99.315,3899.0,25.1,25.1,0.0,151.9,1.17,0.0,0.0,,NONE
17,75,3,99.315,3899.0,25.1,25.1,0.0,151.9,1.17,0.0,0.0,,NONE
17,76,3,99.315,3899.0,25.1,25.1,0.0,151.2,1.45,0.0,0.0,,NONE
17,77,3,99.315,3899.0,25.1,25.2,-0.1,152.1,1.74,0.0,0.0,,NONE
17,78,3,99.315,3899.0,25.0,25.2,-0.2,150.4,2.04,0.0,0.0,,NONE
17,79,3,99.315,3899.0,25.0,25.1,-0.1,148.0,2.3,0.0,0.0,,NONE
17,80,3,99.315,3899.0,25.0,25.1,-0.1,147.4,2.61,0.0,0.0,,NONE
17,81,3,99.315,3899.0,25.1,25.2,-0.1,150.1,2.84,0.0,0.0,,NONE
17,82,3,99.315,3899.0,25.1,25.2,-0.1,147.5,2.95,0.0,0.0,,NONE
17,83,3,99.315,3899.0,25.1,25.3,-0.2,148.2,2.63,0.0,0.0,,NONE
