batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
66,0,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,1,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,2,1,99.318,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
66,3,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,4,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,5,1,99.318,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
66,6,1,99.318,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
66,7,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,8,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,9,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,10,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,11,1,99.318,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
66,12,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,13,1,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,14,1,99.318,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
66,15,2,99.318,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
66,16,2,99.318,88.6,25.3,25.6,-0.3,0.0,1.01,0.0,0.0,,NONE
66,17,2,99.318,177.2,25.5,25.7,-0.2,0.0,1.01,0.0,0.0,,NONE
66,18,2,99.318,265.8,25.4,25.7,-0.3,0.0,1.03,0.0,0.0,,NONE
66,19,2,99.318,354.5,25.4,25.7,-0.3,0.0,0.99,0.0,0.0,,NONE
66,20,2,99.318,443.1,25.5,25.7,-0.2,0.0,0.97,0.0,0.0,,NONE
66,21,2,99.318,531.7,25.5,25.6,-0.1,0.0,0.99,0.0,0.0,,NONE
66,22,2,99.318,620.3,25.5,25.7,-0.2,0.0,1.01,0.0,0.0,,NONE
66,23,2,99.318,708.9,25.6,25.7,-0.1,0.0,1.0,0.0,0.0,,NONE
66,24,2,99.318,797.5,25.5,25.7,-0.2,0.0,1.01,0.0,0.0,,NONE
66,25,2,99.318,886.1,25.5,25.7,-0.2,148.6,1.06,0.0,0.0,,NONE
66,26,2,99.318,974.8,25.7,25.6,0.1,146.0,1.03,0.0,0.0,,NONE
66,27,2,99.318,1063.4,25.7,25.6,0.1,144.2,1.01,0.0,0.0,,NONE
66,28,2,99.318,1152.0,25.5,25.4,0.1,146.3,1.04,0.0,0.0,,NONE
66,29,2,99.318,1240.6,25.7,25.5,0.2,144.3,1.04,0.0,0.0,,NONE
66,30,2,99.318,1329.2,25.7,25.6,0.1,147.2,1.01,0.0,0.0,,NONE
66,31,2,99.318,1417.8,25.7,25.5,0.2,147.9,1.0,0.0,0.0,,NONE
66,32,2,99.318,1506.4,25.8,25.4,0.4,150.6,1.01,0.0,0.0,,NONE
66,33,2,99.318,1595.0,25.7,25.4,0.3,150.1,0.99,0.0,0.0,,NONE
66,34,2,99.318,1683.7,25.8,25.5,0.3,151.1,1.01,0.0,0.0,,NONE
66,35,2,99.318,1772.3,25.6,25.5,0.1,150.1,1.0,0.0,0.0,,NONE
66,36,2,99.318,1860.9,25.7,25.5,0.2,151.6,0.99,0.0,0.0,,NONE
66,37,2,99.318,1949.5,25.7,25.4,0.3,152.6,1.03,0.0,0.0,,NONE
66,38,2,99.318,2038.1,25.6,25.5,0.1,151.9,0.99,0.0,0.0,,NONE
66,39,2,99.318,2126.7,25.4,25.4,0.0,152.0,1.01,0.0,0.0,,NONE
66,40,2,99.318,2215.3,25.4,25.5,-0.1,152.8,1.0,0.0,0.0,,NONE
66,41,2,99.318,2304.0,25.6,25.4,0.2,153.5,1.03,0.0,0.0,,NONE
66,42,2,99.318,2392.6,25.5,25.3,0.2,153.5,1.02,0.0,0.0,,NONE
66,43,2,99.318,2481.2,25.6,25.4,0.2,152.5,0.98,0.0,0.0,,NONE
66,44,2,99.318,2569.8,25.7,25.4,0.3,152.9,0.96,0.0,0.0,,NONE
66,45,2,99.318,2658.4,25.5,25.3,0.2,153.1,0.93,0.0,0.0,,NONE
66,46,2,99.318,2747.0,25.5,25.3,0.2,152.5,0.95,0.0,0.0,,NONE
66,47,2,99.318,2835.6,25.5,25.4,0.1,150.5,0.94,0.0,0.0,,NONE
66,48,2,99.318,2924.2,25.5,25.5,0.0,152.0,0.97,0.0,0.0,,NONE
66,49,2,99.318,3012.9,25.5,25.5,0.0,150.8,0.99,0.0,0.0,,NONE
66,50,2,99.318,3101.5,25.5,25.5,0.0,151.4,0.97,0.0,0.0,,NONE
66,51,2,99.318,3190.1,25.5,25.4,0.1,150.9,0.99,0.0,0.0,,NONE
66,52,2,99.318,3278.7,25.6,25.5,0.1,151.6,1.0,0.0,0.0,,NONE
66,53,2,99.318,3367.3,25.5,25.4,0.1,153.5,1.02,0.0,0.0,,NONE
66,54,2,99.318,3455.9,25.3,25.6,-0.3,151.3,1.04,0.0,0.0,,NONE
66,55,2,99.318,3544.5,25.3,25.6,-0.3,149.9,1.03,0.0,0.0,,NONE
66,56,2,99.318,3633.2,25.4,25.5,-0.1,151.7,1.03,0.0,0.0,,NONE
66,57,2,99.318,3721.8,25.4,25.4,0.0,149.8,1.03,0.0,0.0,,NONE
66,58,2,99.318,3810.4,25.6,25.4,0.2,151.3,1.04,0.0,0.0,,NONE
66,59,2,99.318,3899.0,25.4,25.4,0.0,148.2,1.03,0.0,0.0,,NONE
66,60,3,99.318,3899.0,25.5,25.3,0.2,147.3,1.04,0.0,0.0,,NONE
