batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
64,0,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,1,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,2,1,99.144,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
64,3,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,4,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,5,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,6,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,7,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,8,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,9,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,10,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,11,1,99.144,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
64,12,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,13,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,14,1,99.144,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
64,15,2,99.144,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
64,16,2,99.144,88.6,25.0,25.2,-0.2,0.0,1.05,0.0,0.0,,NONE
64,17,2,99.144,177.2,24.9,25.1,-0.2,0.0,1.05,0.0,0.0,,NONE
64,18,2,99.144,265.8,25.0,25.1,-0.1,0.0,1.05,0.0,0.0,,NONE
64,19,2,99.144,354.5,25.1,25.0,0.1,0.0,1.07,0.0,0.0,,NONE
64,20,2,99.144,443.1,25.1,25.0,0.1,0.0,1.04,0.0,0.0,,NONE
64,21,2,99.144,531.7,25.3,24.9,0.4,0.0,1.02,0.0,0.0,,NONE
64,22,2,99.144,620.3,25.4,24.9,0.5,0.0,1.03,0.0,0.0,,NONE
64,23,2,99.144,708.9,25.4,24.9,0.5,0.0,1.02,0.0,0.0,,NONE
64,24,2,99.144,797.5,25.5,24.9,0.6,0.0,0.99,0.0,0.0,,NONE
64,25,2,99.144,886.1,25.6,24.9,0.7,148.5,0.95,0.0,0.0,,NONE
64,26,2,99.144,974.8,25.7,25.0,0.7,146.0,0.96,0.0,0.0,,NONE
64,27,2,99.144,1063.4,25.7,25.0,0.7,145.3,0.97,0.0,0.0,,NONE
64,28,2,99.144,1152.0,25.6,25.0,0.6,147.1,1.01,0.0,0.0,,NONE
64,29,2,99.144,1240.6,25.6,25.0,0.6,146.6,1.0,0.0,0.0,,NONE
64,30,2,99.144,1329.2,25.7,24.9,0.8,146.3,0.98,0.0,0.0,,NONE
64,31,2,99.144,1417.8,25.8,25.0,0.8,147.0,0.99,0.0,0.0,,NONE
64,32,2,99.144,1506.4,25.7,25.0,0.7,147.1,0.98,0.0,0.0,,NONE
64,33,2,99.144,1595.0,25.6,25.1,0.5,149.7,1.0,0.0,0.0,,NONE
64,34,2,99.144,1683.7,25.6,25.1,0.5,151.6,0.98,0.0,0.0,,NONE
64,35,2,99.144,1772.3,25.5,25.1,0.4,152.6,0.99,0.0,0.0,,NONE
64,36,2,99.144,1860.9,25.6,25.0,0.6,152.6,1.05,0.0,0.0,,NONE
64,37,2,99.144,1949.5,25.8,25.1,0.7,150.1,1.02,0.0,0.0,,NONE
64,38,2,99.144,2038.1,25.9,25.0,0.9,150.4,1.01,0.0,0.0,,NONE
64,39,2,99.144,2126.7,25.9,25.2,0.7,151.1,1.04,0.0,0.0,,NONE
64,40,2,99.144,2215.3,25.8,25.3,0.5,147.7,1.06,0.0,0.0,,NONE
64,41,2,99.144,2304.0,25.8,25.3,0.5,150.2,1.03,0.0,0.0,,NONE
64,42,2,99.144,2392.6,25.8,25.3,0.5,149.5,1.03,0.0,0.0,,NONE
64,43,2,99.144,2481.2,25.8,25.3,0.5,148.0,0.96,0.0,0.0,,NONE
64,44,2,99.144,2569.8,25.6,25.2,0.4,151.1,0.98,0.0,0.0,,NONE
64,45,2,99.144,2658.4,25.7,25.1,0.6,149.6,0.99,0.0,0.0,,NONE
64,46,2,99.144,2747.0,25.6,25.2,0.4,150.2,1.02,0.0,0.0,,NONE
64,47,2,99.144,2835.6,25.6,25.1,0.5,151.8,1.01,0.0,0.0,,NONE
64,48,2,99.144,2924.2,25.7,25.2,0.5,150.1,1.03,0.0,0.0,,NONE
64,49,2,99.144,3012.9,25.6,25.0,0.6,150.2,1.04,0.0,0.0,,NONE
64,50,2,99.144,3101.5,25.5,25.1,0.4,149.2,1.03,0.0,0.0,,NONE
64,51,2,99.144,3190.1,25.5,25.1,0.4,149.0,1.0,0.0,0.0,,NONE
64,52,2,99.144,3278.7,25.7,25.1,0.6,149.1,0.98,0.0,0.0,,NONE
64,53,2,99.144,3367.3,25.6,25.0,0.6,146.6,1.01,0.0,0.0,,NONE
64,54,2,99.144,3455.9,25.6,25.1,0.5,147.0,1.01,0.0,0.0,,NONE
64,55,2,99.144,3544.5,25.7,25.1,0.6,146.5,0.97,0.0,0.0,,NONE
64,56,2,99.144,3633.2,25.6,25.0,0.6,145.7,0.95,0.0,0.0,,NONE
64,57,2,99.144,3721.8,25.7,24.9,0.8,149.0,0.94,0.0,0.0,,NONE
64,58,2,99.144,3810.4,25.4,24.8,0.6,149.7,0.93,0.0,0.0,,NONE
64,59,2,99.144,3899.0,25.6,24.8,0.8,147.8,0.96,0.0,0.0,,NONE
64,60,3,99.144,3899.0,25.6,24.8,0.8,149.3,0.96,0.0,0.0,,NONE
64,61,3,99.144,3899.0,25.5,24.8,0.7,150.1,1.22,0.0,0.0,,NONE
64,62,3,99.144,3899.0,25.5,24.8,0.7,148.1,1.51,0.0,0.0,,NONE
64,63,3,99.144,3899.0,25.6,24.9,0.7,149.1,1.8,0.0,0.0,,NONE
64,64,3,99.144,3899.0,25.6,24.9,0.7,150.6,2.07,0.0,0.0,,NONE
64,65,3,99.144,3899.0,25.7,25.0,0.7,149.1,2.35,0.0,0.0,,NONE
64,66,3,99.144,3899.0,25.6,25.0,0.6,150.8,2.64,0.0,0.0,,NONE
64,67,3,99.144,3899.0,25.7,25.0,0.7,148.6,2.94,0.0,0.0,,NONE
64,68,3,99.144,3899.0,25.7,25.1,0.6,146.8,2.78,0.0,0.0,,NONE
64,69,3,99.144,3899.0,25.7,25.1,0.6,147.5,2.52,0.0,0.0,,NONE
64,70,3,99.144,3899.0,25.6,25.2,0.4,148.5,2.22,0.0,0.0,,NONE
64,71,3,99.144,3899.0,25.9,25.2,0.7,146.5,1.97,0.0,0.0,,NONE
64,72,3,99.144,3899.0,25.7,25.2,0.5,146.3,1.68,0.0,0.0,,NONE
64,73,3,99.144,3899.0,25.7,25.0,0.7,149.3,1.43,0.0,0.0,,NONE
64,74,3,99.144,3899.0,25.6,25.1,0.5,148.2,1.11,0.0,0.0,,NONE
64,75,3,99.144,3899.0,25.6,25.1,0.5,144.7,1.18,0.0,0.0,,NONE
64,76,3,99.144,3899.0,25.5,25.3,0.2,146.4,1.47,0.0,0.0,,NONE
64,77,3,99.144,3899.0,25.5,25.3,0.2,149.6,1.7,0.0,0.0,,NONE
64,78,3,99.144,3899.0,25.4,25.3,0.1,150.4,1.96,0.0,0.0,,NONE
64,79,3,99.144,3899.0,25.4,25.2,0.2,150.0,2.22,0.0,0.0,,NONE
64,80,3,99.144,3899.0,25.5,25.2,0.3,149.1,2.51,0.0,0.0,,NONE
64,81,3,99.144,3899.0,25.4,25.2,0.2,148.5,2.79,0.0,0.0,,NONE
64,82,3,99.144,3899.0,25.4,25.3,0.1,147.4,2.91,0.0,0.0,,NONE
64,83,3,99.144,3899.0,25.4,25.3,0.1,147.6,2.63,0.0,0.0,,NONE
64,84,3,99.144,3899.0,25.4,25.2,0.2,149.2,2.36,0.0,0.0,,NONE
64,85,3,99.144,3899.0,25.3,25.2,0.1,147.1,2.09,0.0,0.0,,NONE
64,86,3,99.144,3899.0,25.3,25.2,0.1,149.3,1.81,0.0,0.0,,NONE
64,87,3,99.144,3899.0,25.4,25.2,0.2,150.2,1.55,0.0,0.0,,NONE
64,88,3,99.144,3899.0,25.2,25.2,0.0,150.4,1.27,0.0,0.0,,NONE
64,89,3,99.144,3899.0,25.3,25.2,0.1,148.0,0.98,0.0,0.0,,NONE
64,90,4,99.144,3899.0,25.3,85.3,-60.0,593.1,0.95,0.1,0.0,,NONE
64,91,4,99.144,3899.0,25.5,85.5,-60.0,594.1,1.16,0.1,0.0,,NONE
64,92,4,99.144,3899.0,25.8,85.4,-59.6,593.8,1.37,0.1,0.0,,NONE
64,93,4,99.144,3899.0,26.3,85.3,-59.0,595.6,1.56,0.1,0.0,,NONE
64,94,4,99.144,3899.0,26.8,85.2,-58.4,597.3,1.81,0.1,0.0,,NONE
64,95,4,99.144,3899.0,27.4,85.1,-57.7,596.9,2.02,0.1,0.0,,NONE
64,96,4,99.144,3899.0,28.1,85.0,-56.9,597.5,2.21,0.1,0.0,,NONE
64,97,4,99.144,3899.0,28.9,85.0,-56.1,597.4,2.4,0.1,0.0,,NONE
64,98,4,99.144,3899.0,29.7,85.0,-55.3,598.5,2.63,0.1,0.0,,NONE
64,99,4,99.144,3899.0,30.5,85.0,-54.5,597.0,2.8,0.1,0.0,,NONE
64,100,4,99.144,3899.0,31.4,85.1,-53.7,597.5,2.98,0.1,0.0,,NONE
64,101,4,99.144,3899.0,32.4,84.9,-52.5,597.9,3.17,0.1,0.0,,NONE
64,102,4,99.144,3899.0,33.3,84.7,-51.4,599.7,3.39,0.1,0.0,,NONE
64,103,4,99.144,3899.0,34.3,84.7,-50.4,600.0,3.62,0.1,0.0,,NONE
64,104,4,99.144,3899.0,35.3,84.7,-49.4,598.1,3.85,0.1,0.0,,NONE
64,105,4,99.144,3899.0,36.3,84.7,-48.4,596.7,4.06,0.1,0.0,,NONE
64,106,4,99.144,3899.0,37.3,84.6,-47.3,594.2,4.28,0.1,0.0,,NONE
64,107,4,99.144,3899.0,38.3,84.6,-46.3,594.3,4.47,0.1,0.0,,NONE
64,108,4,99.144,3899.0,39.2,84.6,-45.4,595.4,4.69,0.1,0.0,,NONE
64,109,4,99.144,3899.0,40.3,84.6,-44.3,596.1,4.92,0.1,0.0,,NONE
64,110,4,99.144,3899.0,41.3,84.6,-43.3,595.1,5.07,0.1,0.0,,NONE
64,111,4,99.144,3899.0,42.2,84.6,-42.4,597.2,5.26,0.1,0.0,,NONE
64,112,4,99.144,3899.0,43.2,84.7,-41.5,595.5,5.52,0.1,0.0,,NONE
64,113,4,99.144,3899.0,44.2,84.7,-40.5,597.8,5.73,0.1,0.0,,NONE
64,114,4,99.144,3899.0,45.2,84.7,-39.5,597.8,5.99,0.1,0.0,,NONE
64,115,4,99.144,3899.0,46.2,84.6,-38.4,599.1,6.2,0.1,0.0,,NONE
64,116,4,99.144,3899.0,47.3,84.5,-37.2,598.5,6.36,0.1,0.0,,NONE
64,117,4,99.144,3899.0,48.4,84.5,-36.1,594.9,6.57,0.1,0.0,,NONE
64,118,4,99.144,3899.0,49.4,84.6,-35.2,592.6,6.74,0.1,0.0,,NONE
64,119,4,99.144,3899.0,50.3,84.6,-34.3,591.0,6.94,0.1,0.0,,NONE
64,120,4,99.144,3899.0,51.3,84.6,-33.3,591.5,7.14,0.1,0.0,,NONE
64,121,4,99.144,3899.0,52.3,84.6,-32.3,591.2,7.34,0.1,0.0,,NONE
64,122,4,99.144,3899.0,53.3,84.6,-31.3,593.6,7.53,0.1,0.0,,NONE
64,123,4,99.144,3899.0,54.3,84.5,-30.2,595.4,7.75,0.1,0.0,,NONE
64,124,4,99.144,3899.0,55.4,84.5,-29.1,594.3,7.97,0.1,0.0,,NONE
64,125,4,99.144,3899.0,56.4,84.6,-28.2,594.0,8.2,0.1,0.0,,NONE
64,126,4,99.144,3899.0,57.4,84.5,-27.1,592.7,8.39,0.1,0.0,,NONE
64,127,4,99.144,3899.0,58.6,84.5,-25.9,594.0,8.61,0.1,0.0,,NONE
64,128,4,99.144,3899.0,59.7,84.6,-24.9,595.7,8.82,0.1,0.0,,NONE
64,129,4,99.144,3899.0,60.6,84.7,-24.1,596.5,9.03,0.1,0.0,,NONE
64,130,4,99.144,3899.0,61.6,84.7,-23.1,598.1,9.24,0.1,0.0,,NONE
64,131,4,99.144,3899.0,62.6,84.7,-22.1,595.5,9.39,0.1,0.0,,NONE
64,132,4,99.144,3899.0,63.6,84.9,-21.3,597.6,9.61,0.1,0.0,,NONE
64,133,4,99.144,3899.0,64.6,84.8,-20.2,599.3,9.8,0.1,0.0,,NONE
64,134,4,99.144,3899.0,65.7,84.8,-19.1,598.6,10.02,0.1,0.0,,NONE
64,135,5,99.144,3899.0,68.3,20.9,47.4,595.5,10.03,1.591,50.0,,NONE
64,136,5,99.144,3899.3,70.0,20.8,49.2,594.6,15.0,1.591,50.0,,NONE
64,137,5,99.144,3899.6,72.7,20.7,52.0,593.3,14.99,1.591,58.85,,NONE
64,138,5,99.144,3900.1,76.1,20.7,55.4,592.0,15.0,1.591,70.53,,NONE
64,139,5,99.144,3900.6,79.8,20.8,59.0,592.6,14.99,1.591,83.41,,NONE
64,140,5,99.144,3901.2,83.7,17.8,65.9,591.9,14.98,1.5,97.56,,NONE
64,141,5,99.144,3901.9,87.9,17.8,70.1,594.1,15.0,1.5,112.47,,NONE
64,142,5,99.144,3902.6,92.1,17.8,74.3,592.9,15.0,1.5,120.0,,NONE
64,143,5,99.144,3903.3,92.1,17.7,74.4,595.8,14.32,1.5,120.0,,NONE
64,144,5,99.144,3904.1,92.1,17.6,74.5,598.7,13.1,1.5,120.0,,NONE
64,145,5,99.144,3904.9,92.0,17.7,74.3,598.6,11.88,1.5,120.0,,NONE
64,146,5,99.144,3905.8,92.1,17.7,74.4,598.4,11.13,1.5,120.0,,NONE
64,147,5,99.144,3906.7,92.1,17.7,74.4,597.7,10.69,1.5,120.0,,NONE
64,148,5,99.144,3907.6,92.1,17.6,74.5,605.6,10.43,1.5,120.0,,NONE
64,149,5,99.144,3908.4,92.1,17.6,74.5,604.0,10.24,1.5,120.0,,NONE
64,150,5,99.144,3909.3,92.1,17.6,74.5,602.0,10.13,1.5,120.0,,NONE
64,151,5,99.144,3910.2,92.1,17.6,74.5,602.7,10.06,1.5,120.0,,NONE
64,152,5,99.144,3911.1,92.1,17.6,74.5,605.3,10.03,1.5,120.0,,NONE
64,153,5,99.144,3911.9,92.1,17.7,74.4,606.6,9.98,1.5,120.0,,NONE
64,154,5,99.144,3912.8,92.1,17.7,74.4,605.9,9.96,1.5,120.0,,NONE
64,155,5,99.144,3913.7,91.9,17.8,74.1,605.3,10.0,1.5,120.0,,NONE
64,156,5,99.144,3914.6,92.0,17.9,74.1,604.5,9.99,1.5,120.0,,NONE
64,157,5,99.144,3915.4,92.2,17.8,74.4,605.4,9.97,1.5,120.0,,NONE
64,158,5,99.144,3916.3,92.4,17.9,74.5,605.8,9.96,1.5,120.0,,NONE
64,159,5,99.144,3917.2,92.4,17.9,74.5,604.1,9.97,1.5,120.0,,NONE
64,160,5,99.144,3918.1,92.4,18.0,74.4,608.7,9.99,1.5,120.0,,NONE
64,161,5,99.144,3918.9,92.4,18.0,74.4,605.0,9.98,1.5,120.0,,NONE
64,162,5,99.144,3919.8,92.6,17.9,74.7,605.4,9.98,1.5,120.0,,NONE
64,163,5,99.144,3920.7,92.5,18.0,74.5,605.8,9.95,1.5,120.0,,NONE
64,164,5,99.144,3921.6,92.4,17.8,74.6,605.8,9.94,1.5,120.0,,NONE
64,165,5,99.144,3922.4,92.4,17.9,74.5,607.1,9.96,1.5,120.0,,NONE
64,166,5,99.144,3923.3,92.5,17.9,74.6,610.0,9.99,1.5,120.0,,NONE
64,167,5,99.144,3924.2,92.5,18.0,74.5,610.7,9.96,1.5,120.0,,NONE
64,168,5,99.144,3925.1,92.5,18.1,74.4,610.1,9.97,1.5,120.0,,NONE
64,169,5,99.144,3925.9,92.5,18.1,74.4,610.1,10.02,1.5,120.0,,NONE
64,170,5,99.144,3926.8,92.5,18.1,74.4,613.0,10.06,1.5,120.0,,NONE
64,171,5,99.144,3927.7,92.5,18.1,74.4,611.2,10.01,1.5,120.0,,NONE
64,172,5,99.144,3928.6,92.6,18.0,74.6,612.4,9.94,1.5,120.0,,NONE
64,173,5,99.144,3929.4,92.5,18.0,74.5,612.4,9.95,1.5,120.0,,NONE
64,174,5,99.144,3930.3,92.6,18.1,74.5,612.4,9.96,1.5,120.0,,NONE
64,175,5,99.144,3931.2,92.5,18.1,74.4,614.4,9.97,1.5,120.0,,NONE
64,176,5,99.144,3932.1,92.5,18.1,74.4,616.2,9.98,1.5,120.0,,NONE
64,177,5,99.144,3932.9,92.5,18.1,74.4,615.6,9.97,1.5,120.0,,NONE
64,178,5,99.144,3933.8,92.5,18.2,74.3,614.4,9.97,1.5,120.0,,NONE
64,179,5,99.144,3934.7,92.4,18.2,74.2,613.8,9.98,1.5,120.0,,NONE
64,180,5,99.144,3935.6,92.3,18.2,74.1,615.1,9.94,1.5,120.0,,NONE
64,181,5,99.144,3936.4,92.4,18.2,74.2,615.3,9.94,1.5,120.0,,NONE
64,182,5,99.144,3937.3,92.4,18.3,74.1,612.4,9.98,1.5,120.0,,NONE
64,183,5,99.144,3938.2,92.4,18.3,74.1,616.4,9.97,1.5,120.0,,NONE
64,184,5,99.144,3939.1,92.5,18.3,74.2,615.8,9.96,1.5,120.0,,NONE
64,185,5,99.144,3940.0,92.4,18.1,74.3,617.4,9.95,1.5,120.0,,NONE
64,186,5,99.144,3940.8,92.4,18.1,74.3,620.4,9.97,1.5,120.0,,NONE
64,187,5,99.144,3941.7,92.4,18.2,74.2,621.1,9.98,1.5,120.0,,NONE
64,188,5,99.144,3942.6,92.4,18.2,74.2,623.8,9.98,1.5,120.0,,NONE
64,189,5,99.144,3943.5,92.4,18.3,74.1,622.7,9.98,1.5,120.0,,NONE
64,190,5,99.144,3944.3,92.5,18.3,74.2,624.6,9.97,1.5,120.0,,NONE
64,191,5,99.144,3945.2,92.5,18.3,74.2,622.9,10.03,1.5,120.0,,NONE
64,192,5,99.144,3946.1,92.4,18.3,74.1,623.4,10.08,1.5,120.0,,NONE
64,193,5,99.144,3947.0,92.4,18.2,74.2,624.6,10.04,1.5,120.0,,NONE
64,194,5,99.144,3947.8,92.4,18.1,74.3,626.0,10.07,1.5,120.0,,NONE
64,195,5,99.144,3948.7,92.3,18.0,74.3,625.5,10.06,1.5,120.0,,NONE
64,196,5,99.144,3949.6,92.3,18.0,74.3,628.6,10.08,1.5,120.0,,NONE
64,197,5,99.144,3950.5,92.3,18.0,74.3,626.3,10.1,1.5,120.0,,NONE
64,198,5,99.144,3951.3,92.3,18.2,74.1,627.1,10.07,1.5,120.0,,NONE
64,199,5,99.144,3952.2,92.3,18.2,74.1,627.2,10.01,1.5,120.0,,NONE
64,200,5,99.144,3953.1,92.2,18.0,74.2,627.1,10.0,1.5,120.0,,NONE
64,201,5,99.144,3954.0,92.1,18.0,74.1,628.9,10.0,1.5,120.0,,NONE
64,202,5,99.144,3954.8,92.0,18.0,74.0,628.3,9.99,1.5,120.0,,NONE
64,203,5,99.144,3955.7,92.0,17.9,74.1,629.2,9.99,1.5,120.0,,NONE
