batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
101,0,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,1,1,100.436,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
101,2,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,3,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,4,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,5,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,6,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,7,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,8,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,9,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,10,1,100.436,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
101,11,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,12,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,13,1,100.436,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
101,14,1,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,15,2,100.436,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
101,16,2,100.436,88.6,25.1,25.0,0.1,0.0,1.06,0.0,0.0,,NONE
101,17,2,100.436,177.2,25.1,25.0,0.1,0.0,1.05,0.0,0.0,,NONE
101,18,2,100.436,265.8,25.2,25.3,-0.1,0.0,1.04,0.0,0.0,,NONE
101,19,2,100.436,354.5,25.3,25.3,0.0,0.0,1.07,0.0,0.0,,NONE
101,20,2,100.436,443.1,25.2,25.2,0.0,0.0,1.02,0.0,0.0,,NONE
101,21,2,100.436,531.7,25.2,25.2,0.0,0.0,1.03,0.0,0.0,,NONE
101,22,2,100.436,620.3,25.3,25.1,0.2,0.0,1.04,0.0,0.0,,NONE
101,23,2,100.436,708.9,25.2,25.2,0.0,0.0,1.07,0.0,0.0,,NONE
101,24,2,100.436,797.5,25.3,25.2,0.1,0.0,1.04,0.0,0.0,,NONE
101,25,2,100.436,886.1,25.2,25.1,0.1,147.1,1.0,0.0,0.0,,NONE
101,26,2,100.436,974.8,25.2,25.1,0.1,151.6,1.01,0.0,0.0,,NONE
101,27,2,100.436,1063.4,25.2,25.2,0.0,151.4,1.01,0.0,0.0,,NONE
101,28,2,100.436,1152.0,25.2,25.3,-0.1,151.3,1.05,0.0,0.0,,NONE
101,29,2,100.436,1240.6,25.1,25.1,0.0,151.7,1.05,0.0,0.0,,NONE
101,30,2,100.436,1329.2,25.2,25.2,0.0,149.5,1.03,0.0,0.0,,NONE
101,31,2,100.436,1417.8,25.3,25.1,0.2,151.0,0.99,0.0,0.0,,NONE
101,32,2,100.436,1506.4,25.3,25.1,0.2,148.8,0.98,0.0,0.0,,NONE
101,33,2,100.436,1595.0,25.2,25.1,0.1,149.8,0.99,0.0,0.0,,NONE
