batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
39,0,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,1,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,2,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,3,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,4,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,5,1,98.876,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
39,6,1,98.876,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
39,7,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,8,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,9,1,98.876,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
39,10,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,11,1,98.876,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
39,12,1,98.876,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
39,13,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,14,1,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,15,2,98.876,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
39,16,2,98.876,88.6,25.0,24.3,0.7,0.0,1.0,0.0,0.0,,NONE
39,17,2,98.876,177.2,25.0,24.4,0.6,0.0,0.97,0.0,0.0,,NONE
39,18,2,98.876,265.8,25.0,24.4,0.6,0.0,0.99,0.0,0.0,,NONE
39,19,2,98.876,354.5,25.0,24.5,0.5,0.0,0.98,0.0,0.0,,NONE
