batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
55,0,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,1,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,2,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,3,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,4,1,99.062,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
55,5,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,6,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,7,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,8,1,99.062,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
55,9,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,10,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,11,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,12,1,99.062,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
55,13,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,14,1,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,15,2,99.062,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
55,16,2,99.062,88.6,24.9,25.0,-0.1,0.0,1.01,0.0,0.0,,NONE
55,17,2,99.062,177.2,24.8,25.0,-0.2,0.0,0.97,0.0,0.0,,NONE
55,18,2,99.062,265.8,24.8,25.0,-0.2,0.0,0.97,0.0,0.0,,NONE
55,19,2,99.062,354.5,24.8,24.8,0.0,0.0,0.98,0.0,0.0,,NONE
55,20,2,99.062,443.1,24.8,24.9,-0.1,0.0,0.97,0.0,0.0,,NONE
55,21,2,99.062,531.7,24.9,24.9,0.0,0.0,1.01,0.0,0.0,,NONE
55,22,2,99.062,620.3,24.8,24.9,-0.1,0.0,1.04,0.0,0.0,,NONE
55,23,2,99.062,708.9,25.0,24.9,0.1,0.0,1.03,0.0,0.0,,NONE
55,24,2,99.062,797.5,25.1,25.1,0.0,0.0,1.02,0.0,0.0,,NONE
55,25,2,99.062,886.1,25.2,25.0,0.2,154.5,1.06,0.0,0.0,,NONE
55,26,2,99.062,974.8,25.4,25.1,0.3,157.1,1.05,0.0,0.0,,NONE
55,27,2,99.062,1063.4,25.3,25.1,0.2,154.7,1.04,0.0,0.0,,NONE
55,28,2,99.062,1152.0,25.3,25.0,0.3,154.8,1.06,0.0,0.0,,NONE
55,29,2,99.062,1240.6,25.2,25.1,0.1,156.7,1.08,0.0,0.0,,NONE
55,30,2,99.062,1329.2,25.2,25.1,0.1,156.9,1.1,0.0,0.0,,NONE
55,31,2,99.062,1417.8,25.2,25.2,0.0,157.8,1.1,0.0,0.0,,NONE
55,32,2,99.062,1506.4,25.1,25.3,-0.2,155.7,1.09,0.0,0.0,,NONE
55,33,2,99.062,1595.0,25.2,25.2,0.0,153.3,1.05,0.0,0.0,,NONE
55,34,2,99.062,1683.7,25.1,25.2,-0.1,154.4,1.07,0.0,0.0,,NONE
55,35,2,99.062,1772.3,25.2,25.2,0.0,154.4,1.08,0.0,0.0,,NONE
55,36,2,99.062,1860.9,25.2,25.2,0.0,150.6,1.06,0.0,0.0,,NONE
55,37,2,99.062,1949.5,25.2,25.3,-0.1,151.1,1.07,0.0,0.0,,NONE
55,38,2,99.062,2038.1,25.3,25.3,0.0,149.2,1.08,0.0,0.0,,NONE
55,39,2,99.062,2126.7,25.1,25.2,-0.1,147.6,1.04,0.0,0.0,,NONE
55,40,2,99.062,2215.3,25.1,25.3,-0.2,145.0,0.98,0.0,0.0,,NONE
55,41,2,99.062,2304.0,25.1,25.3,-0.2,145.4,0.93,0.0,0.0,,NONE
55,42,2,99.062,2392.6,25.2,25.4,-0.2,147.2,0.97,0.0,0.0,,NONE
55,43,2,99.062,2481.2,25.0,25.5,-0.5,145.4,0.97,0.0,0.0,,NONE
55,44,2,99.062,2569.8,25.0,25.5,-0.5,145.4,0.96,0.0,0.0,,NONE
55,45,2,99.062,2658.4,25.0,25.5,-0.5,146.3,0.95,0.0,0.0,,NONE
55,46,2,99.062,2747.0,25.0,25.5,-0.5,147.7,0.94,0.0,0.0,,NONE
55,47,2,99.062,2835.6,25.0,25.6,-0.6,148.0,0.94,0.0,0.0,,NONE
55,48,2,99.062,2924.2,25.0,25.5,-0.5,148.4,0.92,0.0,0.0,,NONE
55,49,2,99.062,3012.9,25.1,25.4,-0.3,146.6,0.95,0.0,0.0,,NONE
55,50,2,99.062,3101.5,25.1,25.3,-0.2,146.3,0.99,0.0,0.0,,NONE
55,51,2,99.062,3190.1,25.1,25.3,-0.2,148.0,1.0,0.0,0.0,,NONE
55,52,2,99.062,3278.7,25.0,25.4,-0.4,150.9,1.03,0.0,0.0,,NONE
55,53,2,99.062,3367.3,25.1,25.4,-0.3,150.4,1.02,0.0,0.0,,NONE
55,54,2,99.062,3455.9,25.0,25.3,-0.3,151.3,1.02,0.0,0.0,,NONE
55,55,2,99.062,3544.5,25.1,25.3,-0.2,147.0,1.05,0.0,0.0,,NONE
55,56,2,99.062,3633.2,25.0,25.4,-0.4,145.1,1.08,0.0,0.0,,NONE
55,57,2,99.062,3721.8,25.0,25.3,-0.3,147.2,1.09,0.0,0.0,,NONE
55,58,2,99.062,3810.4,25.1,25.4,-0.3,146.8,1.07,0.0,0.0,,NONE
55,59,2,99.062,3899.0,24.9,25.4,-0.5,150.5,1.06,0.0,0.0,,NONE
55,60,3,99.062,3899.0,25.0,25.4,-0.4,149.1,1.11,0.0,0.0,,NONE
55,61,3,99.062,3899.0,24.9,25.3,-0.4,149.0,1.33,0.0,0.0,,NONE
55,62,3,99.062,3899.0,24.9,25.3,-0.4,151.1,1.56,0.0,0.0,,NONE
55,63,3,99.062,3899.0,24.8,25.3,-0.5,151.6,1.8,0.0,0.0,,NONE
55,64,3,99.062,3899.0,24.9,25.3,-0.4,151.0,2.08,0.0,0.0,,NONE
55,65,3,99.062,3899.0,25.0,25.3,-0.3,151.8,2.34,0.0,0.0,,NONE
55,66,3,99.062,3899.0,24.7,25.4,-0.7,151.9,2.63,0.0,0.0,,NONE
55,67,3,99.062,3899.0,24.7,25.4,-0.7,153.2,2.89,0.0,0.0,,NONE
55,68,3,99.062,3899.0,24.6,25.5,-0.9,150.9,2.74,0.0,0.0,,NONE
55,69,3,99.062,3899.0,24.7,25.5,-0.8,150.2,2.51,0.0,0.0,,NONE
55,70,3,99.062,3899.0,24.8,25.5,-0.7,149.1,2.26,0.0,0.0,,NONE
55,71,3,99.062,3899.0,24.8,25.5,-0.7,149.3,1.96,0.0,0.0,,NONE
55,72,3,99.062,3899.0,24.8,25.4,-0.6,149.3,1.68,0.0,0.0,,NONE
55,73,3,99.062,3899.0,24.7,25.4,-0.7,149.2,1.44,0.0,0.0,,NONE
55,74,3,99.062,3899.0,24.7,25.3,-0.6,149.6,1.16,0.0,0.0,,NONE
55,75,3,99.062,3899.0,24.7,25.3,-0.6,149.3,1.14,0.0,0.0,,NONE
55,76,3,99.062,3899.0,24.5,25.4,-0.9,148.7,1.42,0.0,0.0,,NONE
55,77,3,99.062,3899.0,24.6,25.3,-0.7,149.3,1.7,0.0,0.0,,NONE
55,78,3,99.062,3899.0,24.7,25.2,-0.5,150.7,2.02,0.0,0.0,,NONE
55,79,3,99.062,3899.0,24.8,25.0,-0.2,151.1,2.24,0.0,0.0,,NONE
55,80,3,99.062,3899.0,24.6,24.9,-0.3,150.8,2.54,0.0,0.0,,NONE
55,81,3,99.062,3899.0,24.7,24.9,-0.2,154.7,2.8,0.0,0.0,,NONE
55,82,3,99.062,3899.0,24.7,24.9,-0.2,151.8,2.96,0.0,0.0,,NONE
55,83,3,99.062,3899.0,24.6,24.9,-0.3,149.8,2.64,0.0,0.0,,NONE
55,84,3,99.062,3899.0,24.7,24.9,-0.2,150.1,2.36,0.0,0.0,,NONE
55,85,3,99.062,3899.0,24.6,25.2,-0.6,150.9,2.09,0.0,0.0,,NONE
55,86,3,99.062,3899.0,24.8,25.1,-0.3,150.8,1.84,0.0,0.0,,NONE
55,87,3,99.062,3899.0,24.9,25.0,-0.1,148.3,1.54,0.0,0.0,,NONE
55,88,3,99.062,3899.0,24.9,24.9,0.0,150.1,1.27,0.0,0.0,,NONE
55,89,3,99.062,3899.0,25.0,24.8,0.2,150.3,0.99,0.0,0.0,,NONE
55,90,4,99.062,3899.0,25.0,84.8,-59.8,591.5,0.98,0.1,0.0,,NONE
55,91,4,99.062,3899.0,25.3,85.0,-59.7,591.6,1.2,0.1,0.0,,NONE
55,92,4,99.062,3899.0,25.6,85.0,-59.4,594.1,1.39,0.1,0.0,,NONE
55,93,4,99.062,3899.0,26.2,85.0,-58.8,592.1,1.61,0.1,0.0,,NONE
55,94,4,99.062,3899.0,26.7,84.9,-58.2,595.4,1.77,0.1,0.0,,NONE
55,95,4,99.062,3899.0,27.2,85.0,-57.8,594.7,1.99,0.1,0.0,,NONE
55,96,4,99.062,3899.0,27.9,84.9,-57.0,597.0,2.22,0.1,0.0,,NONE
55,97,4,99.062,3899.0,28.8,85.0,-56.2,594.0,2.45,0.1,0.0,,NONE
55,98,4,99.062,3899.0,29.6,84.9,-55.3,594.6,2.65,0.1,0.0,,NONE
55,99,4,99.062,3899.0,30.5,85.0,-54.5,595.3,2.88,0.1,0.0,,NONE
55,100,4,99.062,3899.0,31.4,85.1,-53.7,594.0,3.08,0.1,0.0,,NONE
55,101,4,99.062,3899.0,32.3,85.0,-52.7,595.9,3.32,0.1,0.0,,NONE
55,102,4,99.062,3899.0,33.2,85.2,-52.0,597.6,3.53,0.1,0.0,,NONE
55,103,4,99.062,3899.0,34.2,85.3,-51.1,597.4,3.74,0.1,0.0,,NONE
55,104,4,99.062,3899.0,35.1,85.2,-50.1,598.2,3.92,0.1,0.0,,NONE
55,105,4,99.062,3899.0,36.1,85.2,-49.1,598.2,4.12,0.1,0.0,,NONE
55,106,4,99.062,3899.0,37.0,85.4,-48.4,597.9,4.33,0.1,0.0,,NONE
55,107,4,99.062,3899.0,38.0,85.3,-47.3,597.6,4.56,0.1,0.0,,NONE
55,108,4,99.062,3899.0,39.1,85.3,-46.2,594.6,4.77,0.1,0.0,,NONE
55,109,4,99.062,3899.0,40.2,85.3,-45.1,595.9,4.96,0.1,0.0,,NONE
55,110,4,99.062,3899.0,41.2,85.2,-44.0,596.0,5.17,0.1,0.0,,NONE
55,111,4,99.062,3899.0,42.3,85.1,-42.8,598.2,5.38,0.1,0.0,,NONE
55,112,4,99.062,3899.0,43.3,85.1,-41.8,599.0,5.58,0.1,0.0,,NONE
55,113,4,99.062,3899.0,44.4,85.2,-40.8,598.0,5.8,0.1,0.0,,NONE
55,114,4,99.062,3899.0,45.4,85.3,-39.9,600.3,6.05,0.1,0.0,,NONE
55,115,4,99.062,3899.0,46.4,85.3,-38.9,597.7,6.23,0.1,0.0,,NONE
55,116,4,99.062,3899.0,47.5,85.4,-37.9,596.5,6.42,0.1,0.0,,NONE
55,117,4,99.062,3899.0,48.5,85.3,-36.8,594.4,6.64,0.1,0.0,,NONE
55,118,4,99.062,3899.0,49.5,85.4,-35.9,595.9,6.85,0.1,0.0,,NONE
55,119,4,99.062,3899.0,50.4,85.4,-35.0,594.4,7.04,0.1,0.0,,NONE
55,120,4,99.062,3899.0,51.5,85.4,-33.9,596.0,7.23,0.1,0.0,,NONE
55,121,4,99.062,3899.0,52.6,85.3,-32.7,595.1,7.43,0.1,0.0,,NONE
55,122,4,99.062,3899.0,53.6,85.5,-31.9,596.3,7.67,0.1,0.0,,NONE
55,123,4,99.062,3899.0,54.5,85.5,-31.0,596.0,7.88,0.1,0.0,,NONE
55,124,4,99.062,3899.0,55.6,85.3,-29.7,594.8,8.03,0.1,0.0,,NONE
55,125,4,99.062,3899.0,56.6,85.2,-28.6,593.8,8.22,0.1,0.0,,NONE
55,126,4,99.062,3899.0,57.6,85.3,-27.7,594.0,8.44,0.1,0.0,,NONE
55,127,4,99.062,3899.0,58.5,85.3,-26.8,591.2,8.65,0.1,0.0,,NONE
55,128,4,99.062,3899.0,59.5,85.3,-25.8,591.8,8.83,0.1,0.0,,NONE
55,129,4,99.062,3899.0,60.5,85.3,-24.8,594.2,9.11,0.1,0.0,,NONE
55,130,4,99.062,3899.0,61.5,85.3,-23.8,598.1,9.34,0.1,0.0,,NONE
55,131,4,99.062,3899.0,62.6,85.3,-22.7,598.1,9.51,0.1,0.0,,NONE
55,132,4,99.062,3899.0,63.6,85.3,-21.7,595.1,9.77,0.1,0.0,,NONE
55,133,4,99.062,3899.0,64.6,85.1,-20.5,595.8,9.96,0.1,0.0,,NONE
55,134,4,99.062,3899.0,65.7,85.1,-19.4,595.2,10.16,0.1,0.0,,NONE
