batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
44,0,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,1,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,2,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,3,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,4,1,97.491,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
44,5,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,6,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,7,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,8,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,9,1,97.491,0.0,25.1,25.0,0.1,0.0,1.0,0.0,0.0,,NONE
44,10,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,11,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,12,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,13,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,14,1,97.491,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,,NONE
44,15,2,97.491,0.0,24.9,25.0,-0.1,0.0,1.0,0.0,0.0,,NONE
44,16,2,97.491,88.6,25.4,24.9,0.5,0.0,1.07,0.0,0.0,,NONE
44,17,2,97.491,177.2,25.4,24.8,0.6,0.0,1.08,0.0,0.0,,NONE
44,18,2,97.491,265.8,25.4,24.9,0.5,0.0,1.07,0.0,0.0,,NONE
44,19,2,97.491,354.5,25.4,24.9,0.5,0.0,1.02,0.0,0.0,,NONE
44,20,2,97.491,443.1,25.5,24.8,0.7,0.0,1.01,0.0,0.0,,NONE
44,21,2,97.491,531.7,25.4,24.9,0.5,0.0,1.01,0.0,0.0,,NONE
